loan_id,customer_id,loan_amount,interest_rate,repayment_term
48190,31533,8288.81,0.0817,4
48191,66138,67481.98,0.0543,3
48192,41238,80859.34,0.0533,3
48193,90983,20674.15,0.0806,2
48194,71987,4650.69,0.0963,1
48195,91787,89542.64,0.0932,5
48196,48407,16622.9,0.0667,3
48197,38933,53423.36,0.0905,3
48198,72119,77586.47,0.061,3
48199,76229,80666.92,0.097,4
48200,97250,10200.86,0.0757,1
48201,39018,37558.49,0.0916,4
48202,16810,80818.42,0.0679,5
48203,82528,82897.73,0.0921,2
48204,86647,48508.23,0.0999,1
48205,45407,94476.87,0.0645,1
48206,80633,74641.45,0.0843,3
48207,64786,12599.25,0.0512,2
48208,75144,83720.71,0.0641,5
48209,53413,17691.24,0.0885,4
48210,51821,14044.9,0.0968,5
48211,85460,2037.27,0.0528,1
48212,46784,92328.88,0.0698,2
48213,66859,46264.62,0.0511,1
48214,24058,51219.14,0.0581,5
48215,2264,59397.41,0.0941,3
48216,28235,58301.63,0.0727,3
48217,22203,40364.13,0.0805,3
48218,79540,65604.36,0.0815,1
48219,11853,9002.95,0.0948,1
48220,88728,61618.35,0.0834,1
48221,14855,92103.54,0.0687,4
48222,8182,27182.45,0.0588,4
48223,92520,71205.86,0.0764,5
48224,51012,65849.33,0.0879,2
48225,81844,26488.67,0.0559,2
48226,53740,49554.44,0.0749,1
48227,59499,47679.59,0.0617,5
48228,94110,96449.14,0.0647,2
48229,87748,40358.11,0.0901,5
48230,90266,27172.32,0.0603,2
48231,8874,77396.12,0.0523,3
48232,37242,50582.26,0.08,1
48233,43466,43011.35,0.0988,1
48234,49205,21933.1,0.0819,4
48235,63255,27292.94,0.0532,1
48236,42573,11315.3,0.0504,2
48237,55978,80097.7,0.0903,1
48238,36739,59167.25,0.0534,5
48239,44195,25483.6,0.0849,2
48240,2242,54972.18,0.0518,5
48241,63164,77652.03,0.0773,4
48242,79433,63572.34,0.0961,4
48243,63166,16397.23,0.0606,3
48244,3628,12413.03,0.0645,5
48245,47418,42816.94,0.089,2
48246,699,40450.53,0.0926,4
48247,24583,49377.04,0.0597,5
48248,97306,96229.0,0.0751,4
48249,42313,51047.41,0.0551,2
48250,80860,18607.86,0.0877,3
48251,10001,79458.52,0.0952,4
48252,4973,96526.35,0.0531,4
48253,32296,88497.41,0.0996,1
48254,31413,95954.67,0.0583,4
48255,3753,7529.75,0.0519,4
48256,66465,29177.3,0.0959,2
48257,27701,58351.72,0.0625,1
48258,69034,81773.45,0.0825,4
48259,49375,4458.71,0.0782,5
48260,56731,52837.5,0.0696,1
48261,12126,39223.0,0.0861,4
48262,41593,29218.01,0.0851,2
48263,10330,98718.63,0.0671,4
48264,73525,84905.22,0.0641,4
48265,57617,83724.14,0.088,5
48266,61681,73447.81,0.0763,3
48267,31120,80197.51,0.053,3
48268,142,69550.67,0.0753,1
48269,4339,28054.52,0.0912,2
48270,20743,35070.25,0.095,2
48271,83835,59182.12,0.0596,1
48272,4120,24141.4,0.0967,5
48273,97117,93032.93,0.0849,2
48274,40329,18254.61,0.0773,4
48275,45805,42044.89,0.0525,3
48276,13478,43579.43,0.0528,1
48277,70569,78837.92,0.0684,4
48278,76367,40994.02,0.0941,5
48279,97599,22280.36,0.0873,1
48280,6521,81206.51,0.0555,1
48281,16782,31147.79,0.0985,4
48282,24296,96654.59,0.0585,1
48283,49465,24442.02,0.0885,3
48284,19293,6777.11,0.0606,1
48285,9836,2958.26,0.0848,2
48286,68042,48825.77,0.0824,2
48287,7229,11619.09,0.0509,3
48288,60158,70498.42,0.0701,2
48289,47951,52181.59,0.091,1
48290,41570,81895.86,0.0985,1
48291,35272,18579.37,0.0984,1
48292,67236,92326.21,0.0936,3
48293,6676,90020.54,0.0514,4
48294,22405,70335.7,0.0905,5
48295,48099,44517.85,0.0889,2
48296,97609,81617.49,0.0709,1
48297,45786,90784.35,0.0876,4
48298,38189,43571.11,0.0715,5
48299,12367,87718.64,0.0855,4
48300,13928,47704.4,0.0929,4
48301,25787,73691.03,0.0531,3
48302,83507,71016.41,0.0978,2
48303,42609,16615.5,0.0764,5
48304,29895,98679.36,0.0545,3
48305,81218,67660.44,0.0802,5
48306,92780,16574.34,0.0665,4
48307,44326,79581.14,0.0862,4
48308,61387,65352.85,0.0733,3
48309,84152,69958.12,0.0536,2
48310,17203,53472.02,0.0916,2
48311,35198,3949.39,0.0828,3
48312,49091,66941.69,0.0754,2
48313,15778,56382.2,0.0896,5
48314,3235,77372.28,0.0625,2
48315,38946,37745.95,0.0881,3
48316,15987,67837.59,0.0967,3
48317,38001,43949.53,0.0925,4
48318,95089,70172.07,0.0577,5
48319,87932,43232.55,0.0591,4
48320,30613,12691.47,0.0852,2
48321,16186,84443.16,0.0958,3
48322,58094,8307.32,0.093,5
48323,43486,72305.77,0.0737,1
48324,28833,82885.35,0.0646,4
48325,42482,32050.64,0.0935,4
48326,25594,44253.3,0.0736,5
48327,1695,76705.55,0.0973,2
48328,82020,68454.31,0.0623,5
48329,69938,98216.11,0.0691,3
48330,18766,8132.37,0.0827,2
48331,22854,10243.62,0.0516,1
48332,74228,38914.53,0.0672,4
48333,4799,94919.09,0.0818,1
48334,21471,23717.55,0.0595,5
48335,64771,92337.04,0.0575,5
48336,27130,28711.52,0.0682,1
48337,65830,57379.83,0.0871,3
48338,22348,81099.74,0.0723,2
48339,57438,87347.14,0.0627,5
48340,9393,5955.47,0.0531,1
48341,48239,67261.23,0.0624,4
48342,82632,52142.21,0.0564,5
48343,55594,45579.24,0.0662,1
48344,58138,52743.6,0.0841,2
48345,66056,93267.38,0.0903,4
48346,97684,12896.29,0.0859,5
48347,42607,46027.11,0.0738,2
48348,95447,22966.98,0.0773,5
48349,2090,9278.23,0.0891,4
48350,38324,30009.51,0.0987,5
48351,41154,76702.62,0.0634,2
48352,50379,11376.46,0.065,3
48353,96932,75283.11,0.0925,5
48354,77151,77421.04,0.06,3
48355,87566,46561.89,0.0545,5
48356,12872,71825.48,0.078,4
48357,10285,86492.95,0.0814,5
48358,92272,26797.66,0.0983,2
48359,1355,56505.85,0.0792,5
48360,14218,97908.25,0.0501,3
48361,31048,58539.87,0.0721,2
48362,84939,86278.96,0.0818,3
48363,13482,69763.6,0.0807,1
48364,59678,29707.95,0.0864,1
48365,9399,61545.86,0.0744,4
48366,57471,17046.2,0.0783,1
48367,42838,23914.06,0.0989,4
48368,67034,63234.63,0.0725,1
48369,41218,7002.74,0.0768,2
48370,77178,9714.47,0.0894,4
48371,43142,8004.04,0.0878,3
48372,32372,50366.6,0.099,1
48373,43934,76207.27,0.0981,1
48374,73710,64068.85,0.075,1
48375,57436,95235.37,0.0562,2
48376,37677,72734.56,0.0532,4
48377,574,57849.79,0.0931,2
48378,49771,51556.72,0.0702,1
48379,79237,84661.52,0.0667,2
48380,80842,83444.31,0.0607,5
48381,727,76666.49,0.0886,4
48382,8466,50082.93,0.0623,1
48383,38093,76333.4,0.0736,4
48384,37984,81539.21,0.0986,1
48385,34314,70373.56,0.0539,4
48386,98421,42269.93,0.051,3
48387,93468,14459.98,0.0505,3
48388,91049,33488.94,0.0677,1
48389,13289,45822.66,0.0547,3
48390,16280,61885.44,0.0992,1
48391,51307,50765.91,0.0972,2
48392,66006,91546.69,0.0595,3
48393,99838,64403.53,0.0753,4
48394,30861,49348.46,0.0968,2
48395,39526,92135.32,0.0852,5
48396,25608,92156.49,0.0745,3
48397,86859,89213.61,0.0598,1
48398,35933,59265.31,0.0787,2
48399,91705,5713.38,0.0696,2
48400,80043,56794.48,0.0547,2
48401,61407,54380.85,0.0733,3
48402,1626,48618.93,0.0806,4
48403,92764,23915.29,0.0673,5
48404,48228,62445.53,0.0952,2
48405,12125,53194.2,0.053,3
48406,54723,4839.4,0.0882,5
48407,34805,67431.4,0.0898,1
48408,90716,19207.29,0.0953,4
48409,25061,33455.76,0.0526,5
48410,88996,73553.29,0.055,1
48411,74211,31831.85,0.0904,1
48412,45103,22707.02,0.0988,4
48413,71509,74614.39,0.0677,5
48414,93388,17686.39,0.0537,5
48415,97685,23125.22,0.0771,2
48416,11889,62065.73,0.0664,5
48417,53186,14123.24,0.0624,4
48418,48361,25035.62,0.0979,1
48419,67718,91652.5,0.0753,2
48420,54197,23322.67,0.053,5
48421,41273,40863.1,0.0945,1
48422,98523,19834.08,0.0984,2
48423,62008,41137.35,0.053,4
48424,68743,51473.13,0.072,4
48425,46487,56467.73,0.0893,5
48426,40577,53571.83,0.0803,5
48427,43821,1294.4,0.0981,2
48428,97641,99296.25,0.0838,5
48429,55460,85706.43,0.0814,2
48430,55635,69690.88,0.0966,4
48431,72773,9253.43,0.0931,4
48432,80006,26473.49,0.0906,2
48433,56875,81783.21,0.088,1
48434,51231,70038.9,0.0674,4
48435,26738,10091.59,0.0789,4
48436,19094,25291.44,0.0745,4
48437,31240,81868.18,0.0714,3
48438,35526,9130.22,0.0877,2
48439,56549,91515.16,0.0513,3
48440,80540,30449.87,0.0822,2
48441,17816,80183.19,0.0749,1
48442,77465,20892.74,0.065,1
48443,4014,27911.52,0.0608,5
48444,79807,24548.64,0.0862,1
48445,68351,91191.31,0.0534,3
48446,40707,83797.58,0.0889,1
48447,74469,41084.62,0.0839,1
48448,88706,25984.34,0.0971,1
48449,14096,59824.09,0.0542,3
48450,46430,39386.34,0.0928,4
48451,86781,71411.52,0.0621,2
48452,80011,69993.25,0.089,1
48453,71267,25755.23,0.0701,4
48454,58485,34130.43,0.0696,1
48455,78889,31575.93,0.0713,4
48456,43466,9550.25,0.0905,1
48457,14731,24132.96,0.0705,3
48458,35725,58920.81,0.0752,4
48459,50888,59120.79,0.0973,5
48460,7739,5075.51,0.0607,2
48461,48725,39317.4,0.0902,1
48462,23295,16044.44,0.0511,5
48463,84950,34250.79,0.0586,1
48464,2451,34147.05,0.0936,3
48465,58582,28564.7,0.0617,5
48466,63639,12770.74,0.0721,2
48467,53962,54013.94,0.0682,4
48468,44910,65699.97,0.085,4
48469,7340,23637.32,0.0689,4
48470,57183,60654.23,0.0931,3
48471,86707,91128.27,0.0983,5
48472,34589,85024.45,0.0616,4
48473,94760,49917.63,0.0605,3
48474,63583,69901.26,0.0921,5
48475,74459,1530.87,0.0751,3
48476,26970,77049.68,0.0728,2
48477,28515,47263.24,0.0621,4
48478,55146,58113.23,0.0923,1
48479,87944,75123.82,0.0855,5
48480,56000,58754.47,0.0507,2
48481,98881,4565.18,0.0643,3
48482,95290,68346.59,0.0888,5
48483,95412,25965.08,0.084,1
48484,79219,89060.86,0.0649,2
48485,78826,90056.9,0.0782,5
48486,42100,13422.67,0.0649,5
48487,64548,28516.78,0.0911,2
48488,16474,37538.7,0.0633,2
48489,910,89207.59,0.0874,1
48490,95538,45879.69,0.0564,1
48491,79665,52718.37,0.0761,5
48492,45024,48656.7,0.0591,2
48493,10699,72422.75,0.0772,2
48494,56884,64630.05,0.0994,1
48495,71407,85211.71,0.086,3
48496,9738,83248.68,0.0947,1
48497,46681,47422.3,0.095,4
48498,32343,30982.51,0.0571,1
48499,10316,98845.14,0.0536,3
48500,80200,77498.79,0.0622,4
48501,73995,60650.82,0.0679,3
48502,86130,37167.71,0.05,5
48503,6299,8402.38,0.0548,5
48504,86610,12409.73,0.0851,5
48505,14072,74687.97,0.0512,2
48506,68371,12863.26,0.0838,5
48507,2640,70430.02,0.0549,3
48508,86916,64731.93,0.076,1
48509,81501,90397.41,0.0727,1
48510,33922,36530.07,0.0504,1
48511,58472,35408.9,0.0923,1
48512,34012,70692.0,0.095,5
48513,84013,76195.19,0.0598,2
48514,92814,29576.07,0.0514,2
48515,19186,59269.38,0.0938,3
48516,33529,84511.22,0.0845,5
48517,4789,66675.66,0.0563,3
48518,35309,52541.69,0.0869,4
48519,62367,2815.91,0.0572,2
48520,20146,17347.57,0.0668,4
48521,41957,20723.43,0.0898,3
48522,38499,2829.08,0.0678,5
48523,5519,99353.51,0.0828,5
48524,10605,87349.24,0.0535,1
48525,18115,15364.04,0.0559,1
48526,36173,40958.6,0.079,5
48527,78192,57872.12,0.0708,4
48528,58677,50015.56,0.075,1
48529,82396,67994.73,0.0982,3
48530,8531,31856.55,0.0737,2
48531,84624,34093.36,0.0993,4
48532,70311,31320.22,0.0742,3
48533,15105,56165.69,0.093,4
48534,65759,67501.57,0.0949,4
48535,62521,41673.18,0.0929,5
48536,16022,28956.65,0.0507,1
48537,45189,62612.93,0.059,4
48538,25156,6877.95,0.0834,4
48539,73017,77962.86,0.0938,1
48540,91507,88980.44,0.0554,1
48541,22941,77970.25,0.0612,2
48542,22685,80317.49,0.0847,3
48543,80383,9744.66,0.0565,2
48544,25865,91721.41,0.0921,4
48545,3971,33407.23,0.0532,3
48546,85909,6529.46,0.0619,1
48547,44843,67908.34,0.0949,3
48548,23060,56097.25,0.0607,2
48549,95010,45811.62,0.0522,4
48550,14076,18119.71,0.0804,1
48551,93849,89448.04,0.0725,3
48552,97251,72029.18,0.0528,2
48553,50364,72594.57,0.0529,3
48554,3837,74577.22,0.052,5
48555,51244,46163.65,0.0752,4
48556,3488,81239.0,0.089,2
48557,26571,73679.41,0.0972,2
48558,49116,79298.65,0.069,5
48559,75839,91784.4,0.089,1
48560,69152,61994.7,0.0826,4
48561,10335,73660.38,0.0629,5
48562,60430,94587.04,0.0561,4
48563,11775,46915.3,0.0962,3
48564,34445,38065.95,0.0941,1
48565,6226,95638.91,0.0633,1
48566,61716,24196.94,0.0575,1
48567,65494,76868.4,0.0922,4
48568,61419,99401.48,0.065,5
48569,48363,67475.11,0.0745,2
48570,80992,10196.82,0.059,1
48571,87338,22383.59,0.0519,5
48572,16323,3602.93,0.065,3
48573,72220,64699.23,0.06,3
48574,81439,82658.66,0.075,2
48575,57070,62718.23,0.0869,2
48576,21232,4193.02,0.0754,1
48577,84324,55910.43,0.097,4
48578,61416,34578.38,0.0859,4
48579,47839,12911.1,0.0659,5
48580,77281,21394.5,0.0977,1
48581,82361,96867.71,0.0796,2
48582,14490,85664.94,0.0888,1
48583,44987,58187.58,0.0887,5
48584,76609,9070.91,0.0549,1
48585,43366,56722.67,0.0675,5
48586,26739,74499.26,0.0695,3
48587,93636,78017.89,0.0824,3
48588,59885,70976.08,0.0532,1
48589,81805,49258.4,0.056,4
48590,10405,7780.28,0.0927,5
48591,4396,52278.16,0.0692,3
48592,94364,56961.4,0.0766,4
48593,78539,36520.71,0.0641,5
48594,76878,86618.95,0.062,5
48595,98166,7430.17,0.0502,3
48596,81570,69968.61,0.0903,5
48597,52771,20592.82,0.0525,5
48598,47591,75743.16,0.0848,5
48599,54137,20023.86,0.0795,3
48600,42063,48809.43,0.059,3
48601,50213,97875.31,0.0967,4
48602,84532,79694.56,0.0731,4
48603,86250,7720.48,0.098,3
48604,52645,31448.02,0.0607,3
48605,39692,46519.75,0.0694,3
48606,27163,62965.36,0.0747,5
48607,71357,45279.19,0.0584,5
48608,80477,46376.2,0.0735,5
48609,3278,37375.01,0.0743,4
48610,40247,72987.45,0.0719,2
48611,19634,61976.76,0.0989,3
48612,27106,37426.78,0.0863,4
48613,75942,25389.25,0.0942,1
48614,92733,41861.7,0.0883,1
48615,39744,92198.0,0.0996,2
48616,74823,46180.77,0.077,4
48617,13545,75256.49,0.0558,4
48618,56744,85567.12,0.0674,2
48619,57065,18685.82,0.055,3
48620,60407,66616.45,0.054,5
48621,10410,26016.83,0.0682,5
48622,1123,71687.72,0.0909,2
48623,74354,94080.96,0.0712,3
48624,2835,21530.38,0.0852,5
48625,16347,25396.28,0.0557,2
48626,58172,63214.8,0.063,3
48627,7759,27375.52,0.0513,2
48628,90799,66237.46,0.079,5
48629,89696,36481.7,0.0824,3
48630,36154,2822.61,0.0859,4
48631,49249,78785.75,0.0729,3
48632,47682,85716.36,0.0912,2
48633,78985,31118.41,0.0895,3
48634,63687,55418.1,0.0667,4
48635,92891,88559.51,0.0609,1
48636,94621,68912.88,0.0675,2
48637,9506,88778.14,0.0657,3
48638,67250,30519.75,0.0708,3
48639,86380,15269.15,0.0975,3
48640,23676,32397.69,0.0654,1
48641,35671,16249.21,0.0896,3
48642,38905,10985.28,0.0528,4
48643,43056,50766.54,0.051,1
48644,27668,43326.81,0.076,2
48645,55781,13530.93,0.0567,4
48646,94972,87307.5,0.0652,5
48647,68218,50674.28,0.0769,5
48648,23564,52268.1,0.0522,1
48649,26480,56057.98,0.0512,2
48650,43657,27754.69,0.0741,2
48651,64811,72680.75,0.0672,5
48652,1113,4209.06,0.084,5
48653,62384,35733.06,0.0754,5
48654,79430,3530.46,0.0867,2
48655,42186,90774.99,0.0502,2
48656,9448,10970.42,0.0651,5
48657,56735,9899.41,0.0567,5
48658,57873,6345.64,0.0556,5
48659,99017,17528.81,0.0739,3
48660,42627,29621.61,0.0982,3
48661,55793,89439.27,0.0952,2
48662,77272,18576.64,0.0653,5
48663,4727,37462.15,0.078,2
48664,13163,62929.1,0.0875,2
48665,21345,11134.94,0.0822,5
48666,39916,64402.36,0.0821,2
48667,17530,75286.01,0.0593,3
48668,96538,90247.68,0.0717,4
48669,25451,20391.11,0.0597,5
48670,46691,19928.78,0.0607,5
48671,61658,33984.62,0.0709,2
48672,62146,82479.91,0.0845,1
48673,17543,61567.56,0.0782,5
48674,69782,68187.06,0.0817,2
48675,1888,5711.6,0.0597,1
48676,75810,51425.3,0.0803,2
48677,64677,3792.84,0.0725,1
48678,81065,59547.32,0.0526,3
48679,44085,83487.81,0.0602,4
48680,56383,67234.15,0.0682,5
48681,87987,5585.56,0.0586,2
48682,58311,76157.04,0.0877,2
48683,71436,55269.42,0.0843,3
48684,24723,83208.51,0.0907,3
48685,24054,12060.86,0.0745,1
48686,16832,27538.76,0.0847,2
48687,79967,9765.25,0.0733,2
48688,38121,88081.88,0.092,5
48689,46484,37990.96,0.055,4
48690,88593,34858.07,0.0823,3
48691,54586,81557.11,0.0871,3
48692,46994,93348.81,0.0825,5
48693,50508,15878.78,0.0553,5
48694,60555,5145.96,0.0763,5
48695,72329,77627.53,0.0769,4
48696,35759,8352.69,0.0832,2
48697,24878,95610.67,0.075,2
48698,85883,40586.56,0.0529,1
48699,63453,58814.45,0.0704,4
48700,28894,9132.68,0.0763,1
48701,15265,16908.21,0.0635,4
48702,24470,92751.4,0.086,4
48703,32727,52509.96,0.0595,4
48704,93003,19259.44,0.0572,1
48705,57857,48915.85,0.0591,3
48706,10102,98237.12,0.0724,3
48707,49602,75334.57,0.0805,1
48708,31264,87627.6,0.091,4
48709,39727,20066.05,0.0965,2
48710,9877,10929.6,0.0885,5
48711,5353,65860.69,0.068,1
48712,81190,60672.66,0.0555,4
48713,29910,14429.45,0.0786,3
48714,324,20821.85,0.0642,3
48715,10530,33479.89,0.0789,1
48716,22042,92118.01,0.084,2
48717,54269,73013.24,0.0726,4
48718,1437,80039.52,0.0925,2
48719,9064,50825.08,0.0676,3
48720,37303,46380.13,0.0675,4
48721,82043,10000.36,0.0664,5
48722,2820,78618.22,0.0855,2
48723,61607,92833.47,0.0946,1
48724,50786,81400.69,0.0614,5
48725,91972,48988.54,0.0764,4
48726,48345,71234.19,0.0674,1
48727,6719,94661.1,0.0681,4
48728,37216,27952.89,0.0699,2
48729,44109,5457.07,0.0947,5
48730,45692,19887.34,0.0799,2
48731,76696,13035.63,0.0714,2
48732,14553,47956.07,0.0629,2
48733,30140,85448.44,0.0708,5
48734,55972,86227.56,0.062,3
48735,97766,85430.35,0.0535,4
48736,85118,47693.24,0.0579,3
48737,22604,90450.45,0.0663,3
48738,24142,5005.32,0.0988,4
48739,2544,15193.56,0.0872,1
48740,91909,19080.5,0.0907,3
48741,85880,63243.34,0.063,5
48742,5190,57657.87,0.0703,1
48743,17022,12598.93,0.0801,2
48744,34327,53607.6,0.0521,3
48745,4078,32449.35,0.0843,3
48746,11497,41672.76,0.0702,2
48747,87806,70281.31,0.0516,3
48748,6522,59504.31,0.0531,4
48749,70306,34653.5,0.0868,1
48750,69724,6220.68,0.0803,2
48751,11200,71611.67,0.0969,2
48752,66101,68079.06,0.0882,2
48753,32844,77283.84,0.0567,5
48754,88179,37186.74,0.0713,5
48755,2166,7399.37,0.09,1
48756,1856,72814.24,0.084,4
48757,32776,78909.41,0.0874,1
48758,85170,83509.33,0.0909,5
48759,12751,51216.85,0.082,4
48760,36803,98606.98,0.0766,4
48761,40894,20885.39,0.0948,3
48762,82421,10724.86,0.0692,5
48763,45280,91644.55,0.0717,2
48764,26913,41237.1,0.0891,4
48765,72547,17734.65,0.0642,3
48766,77043,90041.73,0.0671,4
48767,93644,67847.43,0.0585,1
48768,35247,17363.33,0.0562,2
48769,73240,26212.75,0.0686,4
48770,86785,87036.47,0.0823,4
48771,61510,61221.33,0.0791,5
48772,90969,52220.78,0.0833,5
48773,61416,33898.39,0.0513,1
48774,28253,72898.12,0.0979,5
48775,59878,90115.51,0.0564,1
48776,24297,57309.02,0.0842,5
48777,79283,91470.72,0.0761,1
48778,42853,43412.21,0.0646,4
48779,55845,73696.58,0.0909,5
48780,5778,99314.07,0.0841,1
48781,40919,58672.38,0.0688,2
48782,97647,4625.96,0.0643,3
48783,10798,43300.63,0.0534,5
48784,39360,26119.69,0.0777,3
48785,76803,72137.69,0.0733,4
48786,30296,84684.9,0.094,4
48787,31289,65704.28,0.0697,5
48788,95248,88044.85,0.0802,3
48789,46483,27033.36,0.0579,4
48790,63801,90107.58,0.0993,5
48791,75522,96246.83,0.0788,4
48792,35603,15803.43,0.0809,5
48793,23581,91681.19,0.0707,4
48794,7323,51900.13,0.0863,2
48795,24586,39815.94,0.0761,3
48796,51267,84153.21,0.0638,3
48797,27119,85520.7,0.0694,1
48798,43006,35031.5,0.0631,2
48799,29733,47660.15,0.0925,1
48800,57127,94003.59,0.0867,3
48801,5210,39064.26,0.0873,3
48802,11018,40777.99,0.0849,2
48803,99306,7656.36,0.0613,5
48804,76893,20608.94,0.0964,5
48805,21965,41251.77,0.072,5
48806,50163,11380.58,0.0579,5
48807,6898,63028.99,0.0765,4
48808,58059,44121.36,0.0562,5
48809,100,23041.59,0.0599,1
48810,48996,19663.35,0.0933,2
48811,23442,31809.39,0.0979,2
48812,5833,18396.25,0.0848,2
48813,63008,38252.3,0.0697,1
48814,96505,41707.55,0.0618,3
48815,48605,75035.9,0.0779,1
48816,75680,59128.16,0.0781,1
48817,52837,68606.85,0.0758,5
48818,55106,86657.01,0.0615,3
48819,53187,51363.28,0.092,2
48820,15624,81512.11,0.082,4
48821,86536,26870.86,0.0969,3
48822,72490,78353.1,0.0633,4
48823,89217,44615.86,0.0844,5
48824,78007,29145.76,0.0801,1
48825,31521,64744.46,0.0728,1
48826,64971,54254.81,0.0979,1
48827,73552,37845.03,0.0904,4
48828,61713,87749.98,0.0549,3
48829,96587,76176.02,0.0751,2
48830,59062,15191.92,0.0801,2
48831,35711,39542.4,0.0699,2
48832,69909,6093.23,0.0726,3
48833,99718,22256.4,0.0669,1
48834,83992,29820.61,0.0903,1
48835,81498,93104.0,0.0704,3
48836,47861,1008.18,0.0714,2
48837,39742,96910.61,0.0999,3
48838,52397,6894.83,0.055,2
48839,86822,75802.9,0.0673,5
48840,72206,75707.6,0.0859,3
48841,45249,35898.4,0.0772,1
48842,2141,28976.03,0.0626,3
48843,2478,94531.34,0.0544,4
48844,945,69424.79,0.079,1
48845,62954,21033.38,0.0962,3
48846,29350,11209.03,0.0885,5
48847,4571,42668.0,0.0772,3
48848,84007,34610.17,0.0734,2
48849,36885,2897.86,0.0576,4
48850,45998,61817.42,0.0716,2
48851,90813,66905.81,0.0769,3
48852,9316,99227.96,0.0685,5
48853,93582,93122.49,0.0677,5
48854,97396,76627.88,0.0858,3
48855,86812,60274.8,0.0957,3
48856,31550,83358.3,0.0966,5
48857,3668,45896.25,0.0822,2
48858,10245,46502.77,0.0649,5
48859,66458,77208.95,0.0678,4
48860,99811,8614.68,0.0741,2
48861,41713,44066.87,0.083,5
48862,31836,63430.83,0.0953,1
48863,24955,68405.22,0.0505,1
48864,13231,28835.18,0.0841,5
48865,47623,2950.07,0.0626,3
48866,88548,56249.32,0.082,2
48867,65532,69733.57,0.0568,2
48868,5739,17096.87,0.0636,2
48869,25651,38824.71,0.0506,2
48870,31959,12437.25,0.0657,1
48871,77866,66827.34,0.063,1
48872,60536,50216.78,0.0766,1
48873,15745,18153.3,0.0903,4
48874,16715,64649.98,0.0958,1
48875,16316,59999.64,0.0998,3
48876,26197,81368.32,0.0539,2
48877,970,68939.04,0.0986,5
48878,52164,92036.97,0.0768,4
48879,27596,85402.74,0.0578,4
48880,32774,60012.64,0.0709,4
48881,29579,1063.37,0.0977,3
48882,89418,24366.82,0.0669,1
48883,99005,99910.62,0.0723,5
48884,96578,97777.16,0.0625,5
48885,4580,68914.16,0.0794,3
48886,11253,28054.03,0.0952,5
48887,47306,73498.04,0.0857,3
48888,22557,93110.96,0.0879,5
48889,61602,70585.05,0.0615,2
48890,90445,55355.48,0.0542,3
48891,77320,11123.35,0.0504,4
48892,47627,33659.8,0.0985,2
48893,4489,66713.5,0.0677,1
48894,72361,77288.15,0.0619,2
48895,29944,96926.23,0.0569,2
48896,89878,14050.44,0.0815,4
48897,54151,60852.09,0.0947,2
48898,29870,97756.13,0.0757,4
48899,59817,58574.03,0.0914,3
48900,69730,57882.78,0.0963,2
48901,64861,96295.35,0.057,5
48902,22340,8753.87,0.0638,4
48903,32928,35724.97,0.0925,2
48904,14849,89878.51,0.0955,2
48905,92585,40128.27,0.0899,4
48906,17001,50036.89,0.0946,5
48907,70392,68156.37,0.0696,1
48908,77278,57387.05,0.0933,3
48909,3253,83450.32,0.0501,1
48910,97611,96317.23,0.053,1
48911,12162,58733.64,0.0571,5
48912,3798,6802.64,0.0705,2
48913,90520,22449.82,0.0949,4
48914,71775,11957.79,0.0959,1
48915,1114,59552.61,0.0752,1
48916,3883,76947.96,0.0524,5
48917,55587,11250.45,0.0599,4
48918,61145,4111.02,0.0684,4
48919,93595,64746.61,0.0797,5
48920,8660,56894.76,0.0641,1
48921,26795,36664.16,0.0857,1
48922,16287,71659.33,0.0567,1
48923,93473,61357.0,0.0801,4
48924,52358,20729.69,0.0836,2
48925,20292,14694.11,0.0644,2
48926,92155,29436.54,0.0566,2
48927,79962,94591.76,0.0505,3
48928,36480,30357.44,0.0964,1
48929,33113,17353.15,0.0544,1
48930,77181,75945.35,0.0942,1
48931,83694,35651.58,0.0737,3
48932,54366,25816.75,0.0935,1
48933,29097,42253.31,0.0844,1
48934,74641,22434.78,0.0927,1
48935,5300,14082.02,0.0606,5
48936,88867,32824.88,0.0702,3
48937,86532,8152.7,0.0694,3
48938,76540,9493.04,0.0937,3
48939,24856,70595.71,0.0502,1
48940,55445,15379.27,0.0506,4
48941,78262,22991.0,0.0548,3
48942,97960,39580.64,0.0983,5
48943,84046,61314.0,0.0563,3
48944,69563,94942.16,0.0647,1
48945,31005,64778.1,0.0632,4
48946,71749,56858.64,0.065,3
48947,31602,18146.57,0.098,2
48948,86445,38583.16,0.0548,1
48949,48689,76380.7,0.0747,2
48950,53502,26051.77,0.0951,1
48951,24813,70723.33,0.0686,5
48952,65494,28763.08,0.0734,5
48953,25402,33266.33,0.0587,3
48954,3305,98313.38,0.0653,2
48955,51312,73292.18,0.0677,3
48956,83556,89025.23,0.0886,1
48957,15775,70614.09,0.0918,3
48958,49296,94576.85,0.0768,2
48959,38722,23167.67,0.0899,1
48960,27947,10532.72,0.0542,4
48961,64037,21561.95,0.0732,4
48962,23427,34498.07,0.0851,4
48963,51123,41355.4,0.0697,5
48964,82404,76091.71,0.0529,5
48965,33428,11002.36,0.0985,1
48966,29298,45602.28,0.0836,4
48967,71488,2841.07,0.0647,4
48968,69843,43610.04,0.0704,4
48969,55488,92220.61,0.0544,4
48970,66818,33493.6,0.0555,4
