transaction_id,account_id,transaction_type,transaction_amount,transaction_date
77705,36043,Withdrawal,181.79,2023-03-28
77706,50029,Withdrawal,-42.5,2023-03-01
77707,50753,Withdrawal,-101.25,2023-03-08
77708,11508,Deposit,982.72,2023-03-27
77709,87875,Withdrawal,115.93,2023-03-12
77710,46277,Deposit,-316.2,2023-03-11
77711,38541,Deposit,760.33,2023-03-11
77712,28889,Deposit,5.55,2023-03-25
77713,57424,Transfer,643.29,2023-03-31
77714,53097,Transfer,966.86,2023-03-17
77715,67036,Transfer,586.06,2023-03-21
77716,30822,Withdrawal,-829.28,2023-03-03
77717,60925,Deposit,-595.51,2023-03-20
77718,32319,Transfer,851.6,2023-03-11
77719,68057,Withdrawal,-73.27,2023-03-25
77720,37760,Withdrawal,779.03,2023-03-16
77721,14339,Withdrawal,-603.43,2023-03-02
77722,30212,Deposit,-152.24,2023-03-14
77723,87373,Withdrawal,656.53,2023-03-04
77724,78621,Transfer,-455.08,2023-03-22
77725,85049,Transfer,578.76,2023-03-19
77726,22736,Transfer,455.74,2023-03-17
77727,21222,Withdrawal,666.58,2023-03-19
77728,27431,Transfer,285.8,2023-03-08
77729,53972,Withdrawal,234.23,2023-03-03
77730,64747,Withdrawal,824.86,2023-03-17
77731,32397,Deposit,-497.39,2023-03-20
77732,54402,Withdrawal,-79.55,2023-03-17
77733,6114,Transfer,-39.47,2023-03-19
77734,96792,Transfer,454.3,2023-03-16
77735,82118,Withdrawal,795.09,2023-03-31
77736,64980,Withdrawal,-905.07,2023-03-17
77737,14148,Transfer,880.7,2023-03-01
77738,55049,Deposit,746.92,2023-03-28
77739,60479,Withdrawal,301.66,2023-03-15
77740,73760,Withdrawal,-809.22,2023-03-19
77741,38949,Deposit,-596.63,2023-03-07
77742,80992,Withdrawal,418.86,2023-03-14
77743,7873,Transfer,82.15,2023-03-03
77744,51532,Withdrawal,-383.93,2023-03-27
77745,62469,Transfer,-393.23,2023-03-07
77746,57103,Transfer,-549.85,2023-03-31
77747,68117,Deposit,-207.41,2023-03-04
77748,54171,Transfer,414.47,2023-03-21
77749,97132,Transfer,360.65,2023-03-22
77750,40537,Withdrawal,972.45,2023-03-23
77751,39592,Deposit,80.31,2023-03-25
77752,38389,Withdrawal,991.12,2023-03-11
77753,76752,Transfer,-63.45,2023-03-26
77754,43976,Deposit,13.75,2023-03-14
77755,76312,Withdrawal,777.97,2023-03-29
77756,21719,Deposit,-580.06,2023-03-30
77757,57297,Transfer,759.17,2023-03-13
77758,5562,Withdrawal,182.54,2023-03-17
77759,13772,Withdrawal,403.73,2023-03-27
77760,16136,Transfer,556.63,2023-03-04
77761,89485,Deposit,-211.6,2023-03-29
77762,94647,Transfer,-181.54,2023-03-30
77763,14152,Transfer,-212.09,2023-03-24
77764,80710,Transfer,-288.95,2023-03-06
77765,71752,Withdrawal,154.57,2023-03-21
77766,44166,Transfer,-362.12,2023-03-17
77767,98668,Withdrawal,220.15,2023-03-25
77768,36275,Deposit,284.78,2023-03-10
77769,93500,Deposit,899.01,2023-03-18
77770,2520,Deposit,933.72,2023-03-26
77771,64853,Transfer,700.06,2023-03-02
77772,52226,Withdrawal,637.61,2023-03-31
77773,83396,Withdrawal,40.98,2023-03-05
77774,61807,Transfer,-305.75,2023-03-22
77775,68220,Withdrawal,-387.13,2023-03-08
77776,66896,Transfer,-819.1,2023-03-12
77777,81317,Withdrawal,-267.0,2023-03-16
77778,27945,Deposit,-978.44,2023-03-19
77779,18561,Withdrawal,804.76,2023-03-25
77780,30492,Deposit,941.08,2023-03-05
77781,5505,Transfer,-585.14,2023-03-31
77782,76214,Withdrawal,-669.35,2023-03-13
77783,49499,Withdrawal,-429.76,2023-03-18
77784,57453,Deposit,453.92,2023-03-27
77785,9871,Deposit,-757.89,2023-03-31
77786,3213,Transfer,45.34,2023-03-18
77787,11022,Withdrawal,-34.72,2023-03-01
77788,12158,Withdrawal,172.79,2023-03-25
77789,90447,Withdrawal,563.64,2023-03-24
77790,98861,Withdrawal,612.47,2023-03-07
77791,25409,Withdrawal,-293.46,2023-03-12
77792,27510,Deposit,-376.62,2023-03-27
77793,86391,Withdrawal,308.49,2023-03-30
77794,57084,Transfer,887.52,2023-03-30
77795,11185,Withdrawal,653.63,2023-03-31
77796,14476,Transfer,75.84,2023-03-15
77797,27528,Deposit,433.94,2023-03-28
77798,82532,Withdrawal,-811.79,2023-03-01
77799,96325,Withdrawal,-275.09,2023-03-09
77800,30520,Withdrawal,883.52,2023-03-24
77801,42635,Deposit,-165.45,2023-03-25
77802,6620,Transfer,512.98,2023-03-04
77803,80908,Withdrawal,-15.11,2023-03-12
77804,20241,Transfer,-951.08,2023-03-08
77805,35200,Transfer,-444.35,2023-03-30
77806,90713,Deposit,531.58,2023-03-26
77807,929,Withdrawal,497.87,2023-03-02
77808,71889,Deposit,130.73,2023-03-29
77809,68012,Deposit,694.29,2023-03-15
77810,33440,Transfer,380.81,2023-03-08
77811,85551,Withdrawal,-21.82,2023-03-22
77812,42129,Deposit,-679.17,2023-03-12
77813,40213,Transfer,286.43,2023-03-15
77814,41843,Withdrawal,-879.76,2023-03-20
77815,81117,Withdrawal,-794.49,2023-03-23
77816,59785,Transfer,-374.92,2023-03-02
77817,97439,Deposit,299.27,2023-03-16
77818,28612,Deposit,-658.5,2023-03-31
77819,49113,Transfer,863.99,2023-03-11
77820,31531,Transfer,-299.62,2023-03-15
77821,99024,Transfer,-643.77,2023-03-20
77822,33662,Withdrawal,250.61,2023-03-05
77823,33216,Deposit,-335.72,2023-03-10
77824,18623,Transfer,906.19,2023-03-24
77825,97877,Withdrawal,-779.69,2023-03-24
77826,71170,Transfer,-458.57,2023-03-08
77827,40925,Withdrawal,385.11,2023-03-25
77828,6552,Deposit,86.92,2023-03-04
77829,33816,Transfer,499.92,2023-03-23
77830,91238,Deposit,628.11,2023-03-22
77831,11473,Transfer,-567.63,2023-03-08
77832,69983,Withdrawal,-428.16,2023-03-10
77833,85800,Withdrawal,-505.93,2023-03-19
77834,96612,Deposit,409.25,2023-03-27
77835,47778,Withdrawal,573.93,2023-03-30
77836,22407,Transfer,980.37,2023-03-28
77837,72356,Withdrawal,-251.52,2023-03-06
77838,23976,Transfer,358.99,2023-03-30
77839,72133,Deposit,407.87,2023-03-24
77840,62224,Transfer,249.46,2023-03-14
77841,54641,Deposit,-515.47,2023-03-15
77842,25786,Transfer,-567.45,2023-03-31
77843,41284,Withdrawal,-819.43,2023-03-13
77844,74403,Withdrawal,-529.59,2023-03-14
77845,7232,Withdrawal,-633.67,2023-03-04
77846,91365,Transfer,-814.06,2023-03-14
77847,9759,Deposit,180.66,2023-03-25
77848,51840,Deposit,-735.92,2023-03-17
77849,98519,Withdrawal,303.51,2023-03-09
77850,22568,Deposit,73.68,2023-03-14
77851,46334,Transfer,539.78,2023-03-28
77852,13546,Transfer,-20.15,2023-03-08
77853,23630,Deposit,817.12,2023-03-08
77854,43351,Deposit,279.1,2023-03-25
77855,64863,Withdrawal,-622.64,2023-03-15
77856,36518,Deposit,784.66,2023-03-01
77857,91420,Transfer,-541.31,2023-03-15
77858,85846,Transfer,352.08,2023-03-16
77859,32481,Deposit,9.42,2023-03-15
77860,17276,Withdrawal,41.11,2023-03-17
77861,21794,Withdrawal,241.05,2023-03-24
77862,90962,Transfer,-819.4,2023-03-10
77863,56672,Withdrawal,-226.73,2023-03-12
77864,27454,Withdrawal,-808.29,2023-03-05
77865,48181,Transfer,-539.24,2023-03-27
77866,84138,Deposit,693.48,2023-03-16
77867,49646,Transfer,997.64,2023-03-24
77868,68641,Transfer,291.15,2023-03-29
77869,40988,Deposit,-828.99,2023-03-31
77870,56517,Withdrawal,-669.95,2023-03-12
77871,77945,Transfer,229.97,2023-03-10
77872,18239,Transfer,722.42,2023-03-25
77873,8458,Deposit,570.14,2023-03-04
77874,67030,Withdrawal,451.22,2023-03-19
77875,58393,Withdrawal,184.76,2023-03-07
77876,32583,Transfer,-601.91,2023-03-04
77877,81221,Transfer,-660.02,2023-03-05
77878,43778,Transfer,-704.05,2023-03-27
77879,67171,Withdrawal,-185.22,2023-03-18
77880,29543,Withdrawal,357.48,2023-03-06
77881,66417,Withdrawal,51.38,2023-03-15
77882,33340,Deposit,-428.02,2023-03-08
77883,15184,Deposit,-861.94,2023-03-10
77884,46871,Withdrawal,-864.52,2023-03-28
77885,33212,Deposit,257.96,2023-03-30
77886,68493,Withdrawal,-524.73,2023-03-28
77887,28959,Withdrawal,954.63,2023-03-19
77888,39959,Withdrawal,-267.83,2023-03-18
77889,68208,Deposit,-666.31,2023-03-16
77890,38429,Deposit,-414.45,2023-03-27
77891,12968,Withdrawal,244.42,2023-03-25
77892,21863,Deposit,-528.39,2023-03-02
77893,5284,Withdrawal,867.83,2023-03-06
77894,66027,Deposit,-710.03,2023-03-29
77895,71481,Withdrawal,-588.99,2023-03-07
77896,87449,Deposit,721.27,2023-03-18
77897,5346,Withdrawal,-546.83,2023-03-20
77898,58925,Withdrawal,70.35,2023-03-30
77899,8387,Withdrawal,-978.47,2023-03-20
77900,56719,Deposit,183.3,2023-03-10
77901,46409,Deposit,20.82,2023-03-01
77902,39327,Transfer,-200.89,2023-03-28
77903,27168,Deposit,651.12,2023-03-27
77904,18628,Deposit,-240.99,2023-03-14
77905,10521,Deposit,504.43,2023-03-16
77906,26853,Transfer,-841.83,2023-03-15
77907,36610,Deposit,298.17,2023-03-20
77908,57471,Deposit,220.48,2023-03-01
77909,83583,Withdrawal,-981.38,2023-03-07
77910,44877,Withdrawal,286.9,2023-03-19
77911,53158,Deposit,-429.11,2023-03-23
77912,98578,Transfer,-371.97,2023-03-27
77913,30415,Transfer,-435.81,2023-03-31
77914,69522,Transfer,885.3,2023-03-16
77915,88274,Transfer,511.79,2023-03-18
77916,32299,Deposit,-667.49,2023-03-30
77917,67638,Transfer,929.98,2023-03-15
77918,39862,Withdrawal,416.37,2023-03-29
77919,64308,Deposit,-382.18,2023-03-10
77920,63466,Withdrawal,924.39,2023-03-02
77921,37865,Transfer,-428.52,2023-03-06
77922,83704,Deposit,450.69,2023-03-04
77923,56786,Transfer,818.99,2023-03-23
77924,82447,Transfer,485.08,2023-03-29
77925,84659,Transfer,-789.36,2023-03-10
77926,7961,Withdrawal,979.11,2023-03-16
77927,9462,Deposit,-612.06,2023-03-13
77928,36907,Withdrawal,-223.14,2023-03-16
77929,94544,Transfer,662.58,2023-03-12
77930,62222,Transfer,-473.15,2023-03-10
77931,62879,Transfer,823.0,2023-03-20
77932,19970,Withdrawal,68.01,2023-03-24
77933,60869,Deposit,559.22,2023-03-15
77934,24773,Deposit,687.14,2023-03-07
77935,11462,Transfer,-115.1,2023-03-03
77936,65732,Withdrawal,431.89,2023-03-02
77937,87694,Withdrawal,85.55,2023-03-16
77938,68410,Withdrawal,137.78,2023-03-02
77939,45054,Deposit,-595.96,2023-03-23
77940,10138,Withdrawal,223.04,2023-03-04
77941,46871,Withdrawal,893.88,2023-03-16
77942,55961,Withdrawal,263.8,2023-03-30
77943,13458,Transfer,-64.47,2023-03-03
77944,72943,Withdrawal,-230.17,2023-03-20
77945,19338,Deposit,475.24,2023-03-06
77946,39126,Withdrawal,-91.61,2023-03-21
77947,69852,Transfer,-170.54,2023-03-03
77948,61565,Transfer,-782.47,2023-03-13
77949,3620,Deposit,191.08,2023-03-16
77950,25125,Deposit,-27.85,2023-03-12
77951,36043,Transfer,693.5,2023-03-08
77952,13602,Deposit,957.23,2023-03-22
77953,60514,Transfer,-804.58,2023-03-14
77954,30341,Deposit,739.47,2023-03-07
77955,65450,Transfer,319.99,2023-03-01
77956,28365,Withdrawal,-384.39,2023-03-21
77957,74686,Deposit,-625.33,2023-03-11
77958,83872,Withdrawal,-110.79,2023-03-25
77959,24747,Withdrawal,434.29,2023-03-20
77960,82649,Withdrawal,128.27,2023-03-30
77961,52236,Withdrawal,-421.59,2023-03-02
77962,97208,Withdrawal,-875.7,2023-03-25
77963,52263,Deposit,377.91,2023-03-04
77964,71126,Withdrawal,865.23,2023-03-21
77965,78311,Deposit,-41.55,2023-03-10
77966,7644,Transfer,818.94,2023-03-02
77967,73460,Deposit,877.74,2023-03-15
77968,57390,Withdrawal,362.81,2023-03-17
77969,74701,Deposit,-908.72,2023-03-19
77970,60458,Withdrawal,-453.94,2023-03-13
77971,97521,Transfer,-384.09,2023-03-15
77972,16919,Withdrawal,-512.27,2023-03-19
77973,39743,Withdrawal,-216.86,2023-03-13
77974,40288,Deposit,-548.96,2023-03-20
77975,82018,Withdrawal,922.28,2023-03-08
77976,35693,Transfer,400.45,2023-03-17
77977,30720,Withdrawal,335.86,2023-03-01
77978,49294,Withdrawal,954.01,2023-03-04
77979,49502,Transfer,-907.06,2023-03-26
77980,66158,Withdrawal,424.27,2023-03-01
77981,69034,Withdrawal,37.24,2023-03-24
77982,85504,Transfer,-793.82,2023-03-02
77983,69855,Withdrawal,-888.85,2023-03-05
77984,85226,Deposit,-153.57,2023-03-11
77985,84648,Withdrawal,946.31,2023-03-16
77986,21109,Transfer,878.9,2023-03-23
77987,48646,Transfer,-887.79,2023-03-11
77988,13798,Deposit,-879.83,2023-03-10
77989,76191,Deposit,361.79,2023-03-27
77990,79801,Withdrawal,705.21,2023-03-28
77991,97501,Transfer,435.64,2023-03-24
77992,2161,Transfer,556.44,2023-03-09
77993,9915,Withdrawal,154.65,2023-03-08
77994,41661,Transfer,796.02,2023-03-19
77995,46470,Transfer,214.09,2023-03-12
77996,34512,Withdrawal,454.6,2023-03-22
77997,64282,Transfer,277.86,2023-03-20
77998,1422,Withdrawal,-895.55,2023-03-09
77999,45807,Transfer,-324.45,2023-03-14
78000,53249,Withdrawal,43.91,2023-03-04
78001,86538,Deposit,-767.98,2023-03-03
78002,49463,Deposit,217.32,2023-03-24
78003,94796,Deposit,651.56,2023-03-16
78004,57880,Transfer,-56.27,2023-03-04
78005,10166,Transfer,-432.4,2023-03-07
78006,90518,Transfer,-574.49,2023-03-06
78007,21198,Deposit,-384.21,2023-03-27
78008,75142,Deposit,-119.36,2023-03-18
78009,46598,Deposit,738.17,2023-03-17
78010,91313,Deposit,-146.41,2023-03-25
78011,54287,Withdrawal,719.17,2023-03-17
78012,82636,Withdrawal,525.74,2023-03-28
78013,90170,Deposit,-255.56,2023-03-17
78014,49032,Withdrawal,668.8,2023-03-11
78015,16364,Transfer,719.7,2023-03-25
78016,68010,Withdrawal,500.35,2023-03-18
78017,73696,Withdrawal,759.74,2023-03-28
78018,74639,Transfer,1.9,2023-03-29
78019,79120,Deposit,-79.93,2023-03-23
78020,72211,Deposit,548.22,2023-03-28
78021,50059,Withdrawal,-570.1,2023-03-27
78022,36636,Transfer,-461.33,2023-03-30
78023,22039,Transfer,158.92,2023-03-07
78024,39397,Withdrawal,-54.46,2023-03-11
78025,54923,Withdrawal,-298.0,2023-03-11
78026,83215,Deposit,795.42,2023-03-29
78027,43289,Transfer,-424.09,2023-03-30
78028,99767,Withdrawal,-967.14,2023-03-24
78029,64474,Withdrawal,491.96,2023-03-11
78030,25051,Withdrawal,3.53,2023-03-14
78031,80794,Deposit,62.0,2023-03-09
78032,27047,Transfer,-13.61,2023-03-01
78033,43001,Withdrawal,-367.89,2023-03-05
78034,6467,Withdrawal,-8.12,2023-03-23
78035,93578,Transfer,782.3,2023-03-07
78036,49339,Deposit,135.7,2023-03-03
78037,55596,Transfer,-139.52,2023-03-22
78038,17939,Deposit,423.14,2023-03-08
78039,77302,Deposit,-813.13,2023-03-03
78040,78752,Transfer,-107.92,2023-03-22
78041,93298,Deposit,574.83,2023-03-14
78042,46084,Withdrawal,-713.27,2023-03-07
78043,10069,Deposit,-774.92,2023-03-28
78044,71994,Deposit,60.05,2023-03-27
78045,28992,Withdrawal,39.09,2023-03-23
78046,4080,Transfer,-134.15,2023-03-30
78047,57553,Deposit,-175.22,2023-03-13
78048,67829,Transfer,110.71,2023-03-06
78049,88363,Withdrawal,-699.02,2023-03-07
78050,94258,Withdrawal,700.39,2023-03-19
78051,29492,Withdrawal,187.44,2023-03-18
78052,64548,Withdrawal,451.53,2023-03-09
78053,45256,Withdrawal,772.06,2023-03-05
78054,75496,Transfer,-931.88,2023-03-04
78055,58209,Withdrawal,-261.51,2023-03-13
78056,98067,Withdrawal,-664.25,2023-03-20
78057,78019,Withdrawal,-140.73,2023-03-30
78058,89363,Withdrawal,635.3,2023-03-15
78059,39351,Deposit,372.11,2023-03-25
78060,39205,Deposit,421.13,2023-03-10
78061,47471,Deposit,-353.66,2023-03-02
78062,33350,Withdrawal,-135.69,2023-03-01
78063,49110,Withdrawal,891.86,2023-03-24
78064,49368,Withdrawal,445.26,2023-03-28
78065,3547,Transfer,-303.88,2023-03-25
78066,1167,Withdrawal,-714.38,2023-03-21
78067,95460,Deposit,655.51,2023-03-04
78068,57370,Withdrawal,-80.22,2023-03-04
78069,51206,Transfer,-691.95,2023-03-11
78070,74205,Transfer,-93.14,2023-03-29
78071,23198,Withdrawal,654.59,2023-03-05
78072,45054,Withdrawal,-249.15,2023-03-04
78073,61021,Deposit,31.46,2023-03-05
78074,70064,Transfer,844.95,2023-03-08
78075,7457,Withdrawal,893.91,2023-03-23
78076,33937,Deposit,866.33,2023-03-29
78077,23447,Deposit,-269.83,2023-03-24
78078,85491,Deposit,449.87,2023-03-21
78079,50939,Transfer,170.93,2023-03-13
78080,87414,Deposit,-837.27,2023-03-01
78081,27569,Deposit,-951.22,2023-03-30
78082,32566,Withdrawal,711.1,2023-03-12
78083,66843,Deposit,-585.98,2023-03-25
78084,80735,Transfer,-663.24,2023-03-25
78085,48933,Transfer,-281.75,2023-03-04
78086,94201,Deposit,747.05,2023-03-24
78087,12302,Transfer,441.42,2023-03-10
78088,74106,Deposit,-578.2,2023-03-25
78089,85315,Deposit,-661.71,2023-03-06
78090,80408,Withdrawal,-830.0,2023-03-18
78091,81855,Deposit,859.48,2023-03-07
78092,3732,Deposit,609.31,2023-03-15
78093,32884,Deposit,408.35,2023-03-08
78094,45353,Deposit,719.93,2023-03-30
78095,57281,Transfer,-69.41,2023-03-23
78096,99028,Transfer,264.4,2023-03-03
78097,35957,Deposit,-2.51,2023-03-18
78098,33860,Deposit,-847.63,2023-03-30
78099,20025,Withdrawal,891.68,2023-03-09
78100,35116,Withdrawal,147.34,2023-03-01
78101,82917,Deposit,-249.54,2023-03-22
78102,24712,Deposit,-50.96,2023-03-07
78103,85216,Withdrawal,685.5,2023-03-29
78104,26609,Deposit,30.73,2023-03-05
78105,84325,Deposit,-520.4,2023-03-04
78106,99330,Deposit,-529.39,2023-03-09
78107,2622,Transfer,343.49,2023-03-18
78108,65686,Deposit,-983.25,2023-03-10
78109,46822,Withdrawal,-336.83,2023-03-26
78110,62088,Deposit,-414.27,2023-03-28
78111,15477,Withdrawal,741.96,2023-03-14
78112,29967,Transfer,-400.18,2023-03-17
78113,48509,Withdrawal,753.18,2023-03-22
78114,51906,Withdrawal,-828.37,2023-03-06
78115,17034,Withdrawal,-976.63,2023-03-05
78116,24437,Transfer,-506.55,2023-03-14
78117,92397,Transfer,495.84,2023-03-09
78118,10630,Withdrawal,-760.21,2023-03-01
78119,87697,Deposit,924.62,2023-03-08
78120,77982,Deposit,-336.59,2023-03-27
78121,24127,Deposit,387.55,2023-03-14
78122,91217,Withdrawal,-888.04,2023-03-10
78123,84709,Withdrawal,-519.68,2023-03-03
78124,29113,Deposit,-421.8,2023-03-17
78125,95941,Deposit,-876.15,2023-03-11
78126,97043,Deposit,-763.64,2023-03-20
78127,45749,Transfer,-829.94,2023-03-01
78128,68523,Withdrawal,-462.76,2023-03-16
78129,97772,Deposit,517.88,2023-03-19
78130,87371,Transfer,867.67,2023-03-16
78131,71705,Transfer,-395.43,2023-03-21
78132,85253,Transfer,-42.91,2023-03-07
78133,97726,Withdrawal,-877.25,2023-03-15
78134,65323,Deposit,285.53,2023-03-06
78135,7480,Deposit,580.47,2023-03-19
78136,35812,Deposit,418.28,2023-03-04
78137,90666,Withdrawal,-92.92,2023-03-24
78138,81517,Withdrawal,-382.98,2023-03-28
78139,49539,Deposit,-303.15,2023-03-09
78140,56053,Deposit,-130.51,2023-03-27
78141,10298,Transfer,-276.42,2023-03-09
78142,42699,Transfer,-812.15,2023-03-14
78143,7724,Transfer,199.17,2023-03-21
78144,62116,Withdrawal,-904.24,2023-03-05
78145,37110,Deposit,939.57,2023-03-16
78146,12731,Transfer,-477.35,2023-03-30
78147,17307,Transfer,166.52,2023-03-11
78148,36803,Withdrawal,333.24,2023-03-12
78149,1153,Deposit,206.97,2023-03-25
78150,4621,Withdrawal,-981.92,2023-03-07
78151,79776,Transfer,-573.96,2023-03-28
78152,95289,Withdrawal,784.2,2023-03-15
78153,24804,Withdrawal,-138.6,2023-03-09
78154,84616,Deposit,-623.92,2023-03-17
78155,56221,Withdrawal,-274.03,2023-03-24
78156,19458,Withdrawal,619.72,2023-03-26
78157,24162,Transfer,-313.21,2023-03-15
78158,50887,Transfer,77.52,2023-03-08
78159,99096,Deposit,-368.08,2023-03-20
78160,64341,Deposit,489.22,2023-03-29
78161,68564,Withdrawal,-246.31,2023-03-27
78162,17383,Deposit,525.88,2023-03-24
78163,90121,Withdrawal,-285.51,2023-03-05
78164,30379,Deposit,308.13,2023-03-12
78165,7397,Deposit,658.56,2023-03-07
78166,29001,Transfer,400.44,2023-03-04
78167,32681,Transfer,521.13,2023-03-31
78168,69571,Deposit,-943.5,2023-03-04
78169,44001,Withdrawal,853.36,2023-03-10
78170,26666,Transfer,863.32,2023-03-12
78171,77818,Deposit,3.42,2023-03-20
78172,47522,Withdrawal,390.57,2023-03-11
78173,70019,Transfer,244.89,2023-03-24
78174,92080,Deposit,39.28,2023-03-07
78175,50571,Withdrawal,827.1,2023-03-20
78176,67703,Deposit,443.33,2023-03-17
78177,71014,Withdrawal,-759.67,2023-03-11
78178,4430,Deposit,-455.96,2023-03-07
78179,88053,Deposit,931.27,2023-03-30
78180,96278,Transfer,-558.39,2023-03-03
78181,41143,Transfer,-607.64,2023-03-15
78182,20010,Withdrawal,796.2,2023-03-23
78183,57855,Deposit,846.36,2023-03-02
78184,89629,Transfer,-12.19,2023-03-14
78185,70087,Deposit,140.55,2023-03-04
78186,35155,Transfer,-921.45,2023-03-09
78187,70164,Transfer,-641.13,2023-03-25
78188,70089,Transfer,279.31,2023-03-20
78189,7614,Withdrawal,415.94,2023-03-31
78190,34001,Transfer,-969.72,2023-03-09
78191,10754,Withdrawal,-537.32,2023-03-30
78192,4319,Withdrawal,536.26,2023-03-12
78193,41634,Withdrawal,699.32,2023-03-01
78194,28133,Deposit,712.36,2023-03-09
78195,31035,Withdrawal,-818.85,2023-03-03
78196,17019,Transfer,-166.49,2023-03-23
78197,66210,Transfer,893.6,2023-03-18
78198,31736,Deposit,964.36,2023-03-03
78199,27004,Withdrawal,-266.95,2023-03-29
78200,35594,Transfer,-731.39,2023-03-09
78201,43958,Withdrawal,579.95,2023-03-05
78202,22643,Transfer,-595.95,2023-03-25
78203,53471,Deposit,-914.96,2023-03-28
78204,94836,Deposit,-666.45,2023-03-12
78205,20525,Withdrawal,969.6,2023-03-16
78206,85910,Deposit,52.29,2023-03-08
78207,80476,Withdrawal,947.72,2023-03-06
78208,4027,Transfer,689.42,2023-03-01
78209,2560,Deposit,924.12,2023-03-31
78210,36359,Transfer,-311.89,2023-03-26
78211,42137,Withdrawal,-82.9,2023-03-20
78212,37218,Transfer,878.27,2023-03-13
78213,93694,Withdrawal,637.31,2023-03-02
78214,50707,Withdrawal,-156.22,2023-03-10
78215,98005,Deposit,-798.63,2023-03-21
78216,68196,Deposit,-415.91,2023-03-06
78217,1618,Deposit,540.17,2023-03-05
78218,39300,Deposit,-998.69,2023-03-03
78219,73529,Deposit,393.78,2023-03-28
78220,42866,Withdrawal,743.3,2023-03-12
78221,26951,Transfer,-228.47,2023-03-01
78222,66334,Transfer,297.8,2023-03-07
78223,82297,Deposit,525.3,2023-03-27
78224,45099,Transfer,204.29,2023-03-12
78225,50269,Transfer,593.19,2023-03-06
78226,98995,Transfer,-394.67,2023-03-13
78227,21768,Transfer,500.61,2023-03-31
78228,36668,Deposit,394.26,2023-03-28
78229,89579,Transfer,992.97,2023-03-27
78230,25361,Deposit,-264.41,2023-03-05
78231,60941,Withdrawal,340.67,2023-03-04
78232,93019,Deposit,-174.84,2023-03-20
78233,47198,Transfer,-190.18,2023-03-30
78234,51352,Withdrawal,126.07,2023-03-07
78235,40457,Withdrawal,-222.95,2023-03-30
78236,14963,Deposit,514.31,2023-03-09
78237,17786,Transfer,-460.3,2023-03-14
78238,30899,Deposit,575.83,2023-03-08
78239,90631,Transfer,137.08,2023-03-16
78240,82219,Deposit,157.9,2023-03-26
78241,51924,Withdrawal,-618.87,2023-03-18
78242,99787,Deposit,944.7,2023-03-05
78243,28532,Deposit,667.91,2023-03-29
78244,2140,Withdrawal,5.88,2023-03-11
78245,55340,Withdrawal,-248.96,2023-03-27
78246,22125,Withdrawal,-975.68,2023-03-16
78247,74270,Deposit,86.01,2023-03-22
78248,62852,Withdrawal,704.35,2023-03-27
78249,36587,Withdrawal,220.2,2023-03-26
78250,58971,Transfer,-608.37,2023-03-11
78251,40434,Deposit,171.18,2023-03-03
78252,68330,Withdrawal,-201.79,2023-03-01
78253,19139,Deposit,864.26,2023-03-03
78254,90755,Withdrawal,-782.56,2023-03-15
78255,2541,Withdrawal,-542.3,2023-03-31
78256,1294,Transfer,342.16,2023-03-05
78257,67828,Deposit,215.28,2023-03-03
78258,49279,Withdrawal,-0.72,2023-03-29
78259,35438,Transfer,272.83,2023-03-10
78260,8116,Deposit,739.3,2023-03-31
78261,9147,Deposit,732.76,2023-03-27
78262,11268,Withdrawal,-814.53,2023-03-07
78263,31660,Deposit,75.74,2023-03-26
78264,76202,Transfer,-994.37,2023-03-06
78265,62436,Withdrawal,-175.38,2023-03-13
78266,74886,Transfer,740.19,2023-03-15
78267,82335,Transfer,-145.34,2023-03-17
78268,26308,Transfer,748.95,2023-03-08
78269,17430,Deposit,-604.62,2023-03-22
78270,46415,Deposit,-941.91,2023-03-03
78271,95062,Deposit,-940.65,2023-03-31
78272,35913,Withdrawal,-861.45,2023-03-26
78273,80183,Withdrawal,504.23,2023-03-31
78274,49595,Deposit,359.73,2023-03-25
78275,35497,Transfer,-124.97,2023-03-28
78276,15322,Transfer,895.97,2023-03-29
78277,66025,Deposit,28.26,2023-03-05
78278,24435,Deposit,-430.76,2023-03-11
78279,71559,Transfer,188.85,2023-03-10
78280,19377,Withdrawal,665.11,2023-03-29
78281,10575,Transfer,136.16,2023-03-06
78282,37858,Deposit,990.95,2023-03-11
78283,19770,Transfer,729.51,2023-03-29
78284,35952,Withdrawal,-427.59,2023-03-22
78285,26527,Withdrawal,-807.32,2023-03-04
78286,85660,Deposit,-306.63,2023-03-24
78287,69724,Deposit,199.57,2023-03-23
78288,4310,Deposit,-223.98,2023-03-20
78289,28638,Withdrawal,-413.12,2023-03-18
78290,35902,Transfer,-753.79,2023-03-12
78291,6953,Withdrawal,552.7,2023-03-16
78292,74563,Withdrawal,183.2,2023-03-17
78293,85282,Transfer,-598.6,2023-03-12
78294,80233,Transfer,600.22,2023-03-19
78295,80813,Transfer,788.58,2023-03-16
78296,37266,Transfer,398.05,2023-03-04
78297,55111,Transfer,-514.71,2023-03-27
78298,9174,Transfer,748.99,2023-03-10
78299,66990,Withdrawal,-985.65,2023-03-16
78300,42738,Deposit,384.58,2023-03-10
78301,65917,Deposit,-740.02,2023-03-12
78302,51514,Transfer,856.89,2023-03-15
78303,34113,Transfer,-877.03,2023-03-17
78304,23320,Withdrawal,655.59,2023-03-17
78305,12370,Deposit,21.53,2023-03-05
78306,81604,Deposit,-552.63,2023-03-16
